target_id,on_ofac_sdn,on_eu_fsf,on_uk_fcdo,on_un_sc,list_count,coverage_class,sole_list,schema,typology,country,added_year,dq_missing_dob,dq_name_translit,dq_mononym,dq_cross_source_conflict,dq_stale,dq_any
NK-019413,True,True,True,False,3,multi-list,multi,Person,Russia/Ukraine,Iraq,2026,False,False,False,False,False,False
NK-019414,True,True,True,False,3,multi-list,multi,Person,Iran/DPRK proliferation,China,2026,True,False,False,False,False,True
NK-019415,True,True,True,False,3,multi-list,multi,Person,Narcotics/TCO/Trafficking,Russia,2020,False,False,False,False,False,False
NK-019416,True,True,True,False,3,multi-list,multi,Person,Human rights/Corruption,Venezuela,2025,False,False,False,False,False,False
NK-019417,True,True,True,False,3,multi-list,multi,Organization,Other regional,Russia,2021,False,False,False,False,False,False
NK-019418,True,True,True,False,3,multi-list,multi,Person,Narcotics/TCO/Trafficking,Yemen,2026,False,False,False,False,False,False
NK-019419,True,True,True,False,3,multi-list,multi,Person,Russia/Ukraine,Russia,2025,False,False,False,False,False,False
NK-019420,True,True,True,False,3,multi-list,multi,Person,Cyber,Iraq,2022,False,False,False,False,False,False
NK-019421,True,True,True,False,3,multi-list,multi,Organization,Counter-terrorism,Russia,2018,False,False,False,False,False,False
NK-019422,True,True,True,False,3,multi-list,multi,Person,Narcotics/TCO/Trafficking,Iran,2026,False,False,False,True,False,True
NK-019423,True,True,True,False,3,multi-list,multi,Person,Narcotics/TCO/Trafficking,Russia,2026,False,False,False,True,False,True
NK-019424,True,True,True,False,3,multi-list,multi,Person,Cyber,Syria,2025,False,True,False,False,False,True
NK-019425,True,True,True,False,3,multi-list,multi,Vessel,Iran/DPRK proliferation,Other,2023,False,False,False,True,False,True
NK-019426,True,True,True,False,3,multi-list,multi,Organization,Human rights/Corruption,UAE,2025,False,False,False,False,False,False
NK-019427,True,True,True,False,3,multi-list,multi,Person,Counter-terrorism,Russia,2018,False,False,False,False,False,False
NK-019428,True,True,True,False,3,multi-list,multi,Person,Counter-terrorism,North Korea,2021,False,False,False,False,False,False
NK-019429,True,True,True,False,3,multi-list,multi,Person,Human rights/Corruption,Russia,2026,False,False,False,False,False,False
NK-019430,True,True,True,False,3,multi-list,multi,Person,Counter-terrorism,China,2019,False,False,False,True,False,True
NK-019431,True,True,True,False,3,multi-list,multi,Person,Cyber,Mali,2026,False,False,False,True,False,True
NK-019432,True,True,True,False,3,multi-list,multi,Person,Narcotics/TCO/Trafficking,Syria,2018,False,False,False,True,False,True
NK-019433,True,True,True,False,3,multi-list,multi,Organization,Cyber,Mali,2024,False,False,False,True,False,True
NK-019434,True,True,True,False,3,multi-list,multi,Person,Other regional,Russia,2024,False,False,False,False,False,False
NK-019435,True,True,True,False,3,multi-list,multi,Person,Russia/Ukraine,Syria,2024,False,False,False,False,False,False
NK-019436,True,True,True,False,3,multi-list,multi,Person,Cyber,Russia,2024,False,False,False,False,False,False
NK-019437,True,True,True,False,3,multi-list,multi,Vessel,Narcotics/TCO/Trafficking,Russia,2025,False,False,False,True,False,True
NK-019438,True,True,True,False,3,multi-list,multi,Person,Cyber,Russia,2022,False,False,False,True,False,True
NK-019439,True,True,True,False,3,multi-list,multi,Person,Other regional,Yemen,2024,False,False,False,False,False,False
NK-019440,True,True,True,False,3,multi-list,multi,Person,Cyber,Myanmar,2018,True,False,False,False,False,True
NK-019441,True,True,True,False,3,multi-list,multi,Person,Other regional,Other,2025,False,False,False,False,False,False
NK-019442,True,True,True,False,3,multi-list,multi,Person,Narcotics/TCO/Trafficking,North Korea,2022,False,False,False,True,False,True
NK-019443,True,True,True,False,3,multi-list,multi,Person,Human rights/Corruption,Afghanistan,2022,False,False,False,False,False,False
NK-019444,True,True,True,False,3,multi-list,multi,CryptoWallet,Narcotics/TCO/Trafficking,North Korea,2025,False,False,False,False,False,False
NK-019445,True,True,True,False,3,multi-list,multi,Person,Russia/Ukraine,Russia,2023,False,False,False,False,False,False
NK-019446,True,True,True,False,3,multi-list,multi,Person,Iran/DPRK proliferation,Russia,2018,False,False,False,False,False,False
NK-019447,True,True,True,False,3,multi-list,multi,Organization,Narcotics/TCO/Trafficking,Ukraine,2025,False,False,False,False,False,False
NK-019448,True,True,True,False,3,multi-list,multi,Person,Other regional,Other,2025,False,False,False,False,False,False
NK-019449,True,True,True,False,3,multi-list,multi,Person,Iran/DPRK proliferation,China,2024,False,False,False,False,False,False
NK-019450,True,True,True,False,3,multi-list,multi,Person,Iran/DPRK proliferation,Nicaragua,2021,False,False,False,False,False,False
NK-019451,True,True,True,False,3,multi-list,multi,Person,Cyber,Ukraine,2022,False,False,False,False,False,False
NK-019452,True,True,True,False,3,multi-list,multi,Person,Russia/Ukraine,Mali,2025,True,False,False,True,False,True
NK-019453,True,True,True,False,3,multi-list,multi,Organization,Other regional,China,2022,False,True,False,True,False,True
NK-019454,True,True,True,False,3,multi-list,multi,Person,Russia/Ukraine,Syria,2025,False,False,False,True,False,True
NK-019455,True,True,True,False,3,multi-list,multi,Organization,Counter-terrorism,Afghanistan,2024,False,False,False,False,False,False
NK-019456,True,True,True,False,3,multi-list,multi,CryptoWallet,Narcotics/TCO/Trafficking,Libya,2024,False,False,False,False,False,False
NK-019457,True,True,True,False,3,multi-list,multi,Person,Other regional,Russia,2019,False,False,False,False,False,False
NK-019458,True,True,True,False,3,multi-list,multi,Person,Russia/Ukraine,Russia,2022,False,False,False,False,False,False
NK-019459,True,True,True,False,3,multi-list,multi,Organization,Human rights/Corruption,Other,2020,False,False,False,False,False,False
NK-019460,True,True,True,False,3,multi-list,multi,Organization,Iran/DPRK proliferation,China,2018,False,False,False,False,False,False
NK-019461,True,True,True,False,3,multi-list,multi,Organization,Iran/DPRK proliferation,Russia,2024,False,False,False,True,False,True
NK-019462,True,True,True,False,3,multi-list,multi,Person,Other regional,China,2019,False,False,False,False,False,False
NK-019463,True,True,True,False,3,multi-list,multi,Vessel,Narcotics/TCO/Trafficking,Ukraine,2025,False,False,False,False,False,False
NK-019464,True,True,True,False,3,multi-list,multi,Person,Iran/DPRK proliferation,China,2022,False,False,False,False,False,False
NK-019465,True,True,True,False,3,multi-list,multi,Person,Counter-terrorism,China,2025,False,False,False,False,False,False
NK-019466,True,True,True,False,3,multi-list,multi,Person,Other regional,Venezuela,2022,False,False,False,True,False,True
NK-019467,True,True,True,False,3,multi-list,multi,Person,Narcotics/TCO/Trafficking,Yemen,2026,True,False,False,False,False,True
NK-019468,True,True,True,False,3,multi-list,multi,Organization,Iran/DPRK proliferation,Ukraine,2024,False,False,False,False,False,False
NK-019469,True,True,True,False,3,multi-list,multi,CryptoWallet,Narcotics/TCO/Trafficking,Russia,2024,False,False,False,False,False,False
NK-019470,True,True,True,False,3,multi-list,multi,CryptoWallet,Narcotics/TCO/Trafficking,Belarus,2026,False,False,False,False,False,False
NK-019471,True,True,True,False,3,multi-list,multi,Organization,Human rights/Corruption,China,2021,False,False,False,False,False,False
NK-019472,True,True,True,False,3,multi-list,multi,Person,Other regional,Nicaragua,2018,False,False,False,False,False,False
NK-019473,True,True,True,False,3,multi-list,multi,Person,Russia/Ukraine,Venezuela,2026,False,False,False,False,False,False
NK-019474,True,True,True,False,3,multi-list,multi,Person,Cyber,North Korea,2019,True,False,False,True,False,True
NK-019475,True,True,True,False,3,multi-list,multi,Person,Iran/DPRK proliferation,Russia,2021,False,False,False,False,False,False
NK-019476,True,True,True,False,3,multi-list,multi,Person,Counter-terrorism,Syria,2023,False,False,False,False,False,False
NK-019477,True,True,True,False,3,multi-list,multi,Person,Narcotics/TCO/Trafficking,North Korea,2023,False,False,False,True,False,True
NK-019478,True,True,True,False,3,multi-list,multi,Organization,Other regional,China,2020,False,False,False,False,False,False
NK-019479,True,True,True,False,3,multi-list,multi,Organization,Other regional,Ukraine,2023,False,False,False,False,False,False
NK-019480,True,True,True,False,3,multi-list,multi,Person,Narcotics/TCO/Trafficking,Other,2023,False,False,False,False,False,False
NK-019481,True,True,True,False,3,multi-list,multi,Person,Narcotics/TCO/Trafficking,Russia,2023,False,True,False,False,False,True
NK-019482,True,True,True,False,3,multi-list,multi,Organization,Cyber,Libya,2020,False,False,False,False,False,False
NK-019483,True,True,True,False,3,multi-list,multi,Person,Narcotics/TCO/Trafficking,Yemen,2019,False,False,False,True,False,True
NK-019484,True,True,True,False,3,multi-list,multi,Person,Counter-terrorism,Iran,2018,False,False,False,False,False,False
NK-019485,True,True,True,False,3,multi-list,multi,Person,Narcotics/TCO/Trafficking,Russia,2025,False,False,False,False,False,False
NK-019486,True,True,True,False,3,multi-list,multi,Person,Iran/DPRK proliferation,Ukraine,2020,False,False,False,False,False,False
NK-019487,True,True,True,False,3,multi-list,multi,Person,Counter-terrorism,Other,2026,False,False,False,True,False,True
NK-019488,True,True,True,False,3,multi-list,multi,Person,Russia/Ukraine,Iraq,2026,False,False,False,False,False,False
NK-019489,True,True,True,False,3,multi-list,multi,Person,Iran/DPRK proliferation,Myanmar,2022,False,False,False,False,False,False
NK-019490,True,True,True,False,3,multi-list,multi,Person,Other regional,Ukraine,2019,False,False,False,False,False,False
NK-019491,True,True,True,False,3,multi-list,multi,Person,Human rights/Corruption,Belarus,2026,False,False,False,False,False,False
NK-019492,True,True,True,False,3,multi-list,multi,Person,Cyber,Russia,2024,False,False,False,False,False,False
NK-019493,True,True,True,False,3,multi-list,multi,Person,Russia/Ukraine,Lebanon,2022,False,False,False,True,False,True
NK-019494,True,True,True,False,3,multi-list,multi,Organization,Counter-terrorism,Belarus,2020,False,False,False,True,False,True
NK-019495,True,True,True,False,3,multi-list,multi,Person,Counter-terrorism,Other,2019,False,False,False,False,False,False
NK-019496,True,True,True,False,3,multi-list,multi,Person,Iran/DPRK proliferation,Iran,2021,False,False,False,False,False,False
NK-019497,True,True,True,False,3,multi-list,multi,Person,Iran/DPRK proliferation,Russia,2018,False,False,False,False,False,False
NK-019498,True,True,True,False,3,multi-list,multi,Organization,Narcotics/TCO/Trafficking,Russia,2021,False,False,False,True,False,True
NK-019499,True,True,True,False,3,multi-list,multi,Organization,Russia/Ukraine,Russia,2019,False,False,False,False,False,False
NK-019500,True,True,True,False,3,multi-list,multi,Person,Russia/Ukraine,Russia,2024,False,False,False,False,False,False
NK-019501,True,True,True,False,3,multi-list,multi,Person,Other regional,UAE,2020,False,False,False,False,False,False
NK-019502,True,True,True,False,3,multi-list,multi,Organization,Narcotics/TCO/Trafficking,China,2025,False,False,False,False,False,False
NK-019503,True,True,True,False,3,multi-list,multi,Person,Russia/Ukraine,Russia,2022,False,False,False,True,False,True
NK-019504,True,True,True,False,3,multi-list,multi,Person,Cyber,Russia,2022,False,False,False,False,False,False
NK-019505,True,True,True,False,3,multi-list,multi,Organization,Counter-terrorism,Russia,2020,False,False,False,False,False,False
NK-019506,True,True,True,False,3,multi-list,multi,Person,Narcotics/TCO/Trafficking,Lebanon,2024,False,False,False,True,False,True
NK-019507,True,True,True,False,3,multi-list,multi,Person,Other regional,Russia,2019,False,False,False,False,False,False
NK-019508,True,True,True,False,3,multi-list,multi,Person,Other regional,Syria,2025,False,False,False,False,False,False
NK-019509,True,True,True,False,3,multi-list,multi,Person,Human rights/Corruption,Russia,2023,False,False,False,True,False,True
NK-019510,True,True,True,False,3,multi-list,multi,Person,Russia/Ukraine,Iran,2024,False,False,True,False,False,True
NK-019511,True,True,True,False,3,multi-list,multi,Person,Other regional,North Korea,2022,False,False,False,True,False,True
NK-019512,True,True,True,False,3,multi-list,multi,Person,Narcotics/TCO/Trafficking,Russia,2020,False,False,True,True,False,True
NK-019513,True,True,True,False,3,multi-list,multi,Person,Other regional,Iran,2018,False,True,False,False,False,True
NK-019514,True,True,True,False,3,multi-list,multi,Person,Iran/DPRK proliferation,Belarus,2023,False,False,False,False,False,False
NK-019515,True,True,True,False,3,multi-list,multi,Person,Cyber,Russia,2023,True,False,False,False,False,True
NK-019516,True,True,True,False,3,multi-list,multi,Person,Russia/Ukraine,Ukraine,2022,False,False,False,False,False,False
NK-019517,True,True,True,False,3,multi-list,multi,Person,Other regional,Russia,2019,False,False,False,False,False,False
NK-019518,True,True,True,False,3,multi-list,multi,Person,Narcotics/TCO/Trafficking,Iran,2025,False,False,False,False,False,False
NK-019519,True,True,True,False,3,multi-list,multi,Person,Russia/Ukraine,Other,2019,False,False,False,False,False,False
NK-019520,True,True,True,False,3,multi-list,multi,Person,Narcotics/TCO/Trafficking,Russia,2025,False,False,False,False,False,False
NK-019521,True,True,True,False,3,multi-list,multi,Person,Other regional,North Korea,2019,False,False,False,False,False,False
NK-019522,True,True,True,False,3,multi-list,multi,Organization,Russia/Ukraine,Other,2022,False,False,False,False,False,False
NK-019523,True,True,True,False,3,multi-list,multi,Organization,Human rights/Corruption,Other,2022,False,False,False,False,False,False
NK-019524,True,True,True,False,3,multi-list,multi,Organization,Counter-terrorism,Russia,2023,False,False,False,False,False,False
NK-019525,True,True,True,False,3,multi-list,multi,Organization,Counter-terrorism,Russia,2022,False,False,False,False,False,False
NK-019526,True,True,True,False,3,multi-list,multi,Person,Iran/DPRK proliferation,Russia,2024,False,False,False,False,False,False
NK-019527,True,True,True,False,3,multi-list,multi,Person,Narcotics/TCO/Trafficking,Mali,2025,False,False,False,True,False,True
NK-019528,True,True,True,False,3,multi-list,multi,Organization,Russia/Ukraine,Nicaragua,2025,False,False,False,False,False,False
NK-019529,True,True,True,False,3,multi-list,multi,Person,Narcotics/TCO/Trafficking,Other,2023,False,False,False,False,False,False
NK-019530,True,True,True,False,3,multi-list,multi,Person,Iran/DPRK proliferation,Ukraine,2020,False,False,False,True,False,True
NK-019531,True,True,True,False,3,multi-list,multi,Person,Other regional,Other,2020,False,False,False,False,False,False
NK-019532,True,True,True,False,3,multi-list,multi,Person,Narcotics/TCO/Trafficking,Syria,2022,False,True,False,False,False,True
NK-019533,True,True,True,False,3,multi-list,multi,Organization,Human rights/Corruption,Yemen,2020,False,False,False,False,False,False
NK-019534,True,True,True,False,3,multi-list,multi,Person,Other regional,Iraq,2019,False,False,False,False,False,False
NK-019535,True,True,True,False,3,multi-list,multi,Organization,Narcotics/TCO/Trafficking,Russia,2025,False,False,False,False,False,False
NK-019536,True,True,True,False,3,multi-list,multi,Person,Russia/Ukraine,Libya,2023,False,False,False,False,False,False
NK-019537,True,True,True,False,3,multi-list,multi,Organization,Iran/DPRK proliferation,Russia,2020,False,False,False,False,False,False
NK-019538,True,True,True,False,3,multi-list,multi,Organization,Narcotics/TCO/Trafficking,Myanmar,2024,False,False,False,False,False,False
NK-019539,True,True,True,False,3,multi-list,multi,Person,Other regional,Iran,2022,False,False,False,False,False,False
NK-019540,True,True,True,False,3,multi-list,multi,Person,Cyber,Other,2025,False,False,False,False,False,False
NK-019541,True,True,True,False,3,multi-list,multi,Person,Iran/DPRK proliferation,Other,2019,False,False,False,True,False,True
NK-019542,True,True,True,False,3,multi-list,multi,Person,Iran/DPRK proliferation,Syria,2024,False,False,False,False,False,False
NK-019543,True,True,True,False,3,multi-list,multi,Person,Narcotics/TCO/Trafficking,Other,2025,False,False,False,False,False,False
NK-019544,True,True,True,False,3,multi-list,multi,Person,Other regional,Venezuela,2018,False,False,False,False,False,False
NK-019545,True,True,True,False,3,multi-list,multi,Person,Russia/Ukraine,Mali,2025,False,False,False,False,False,False
NK-019546,True,True,True,False,3,multi-list,multi,Person,Iran/DPRK proliferation,Russia,2021,False,False,False,True,False,True
NK-019547,True,True,True,False,3,multi-list,multi,Person,Counter-terrorism,China,2018,False,True,False,False,False,True
NK-019548,True,True,True,False,3,multi-list,multi,Person,Narcotics/TCO/Trafficking,Other,2019,False,False,False,False,False,False
NK-019549,True,True,True,False,3,multi-list,multi,Organization,Counter-terrorism,Russia,2018,False,False,False,False,False,False
NK-019550,True,True,True,False,3,multi-list,multi,Person,Russia/Ukraine,Russia,2025,False,False,False,True,False,True
NK-019551,True,True,True,False,3,multi-list,multi,Person,Narcotics/TCO/Trafficking,Russia,2021,False,False,False,False,False,False
NK-019552,True,True,True,False,3,multi-list,multi,Person,Cyber,North Korea,2025,False,False,False,False,False,False
NK-019553,True,True,True,False,3,multi-list,multi,Person,Counter-terrorism,North Korea,2024,False,False,False,False,False,False
NK-019554,True,True,True,False,3,multi-list,multi,Aircraft,Counter-terrorism,Syria,2020,False,False,False,False,False,False
NK-019555,True,True,True,False,3,multi-list,multi,Person,Russia/Ukraine,Russia,2025,False,False,False,False,False,False
NK-019556,True,True,True,False,3,multi-list,multi,Person,Human rights/Corruption,North Korea,2020,False,False,False,False,False,False
NK-019557,True,True,True,False,3,multi-list,multi,Person,Other regional,Myanmar,2018,False,False,False,False,False,False
NK-019558,True,True,True,False,3,multi-list,multi,Organization,Narcotics/TCO/Trafficking,Belarus,2026,False,False,False,True,False,True
NK-019559,True,True,True,False,3,multi-list,multi,Person,Counter-terrorism,Belarus,2025,False,True,False,True,False,True
NK-019560,True,True,True,False,3,multi-list,multi,Person,Russia/Ukraine,Russia,2026,False,False,False,False,False,False
NK-019561,True,True,True,False,3,multi-list,multi,Person,Russia/Ukraine,Yemen,2025,False,False,False,False,False,False
NK-019562,True,True,True,False,3,multi-list,multi,Organization,Cyber,Syria,2025,False,False,False,False,False,False
NK-019563,True,True,True,False,3,multi-list,multi,Organization,Russia/Ukraine,UAE,2025,False,False,False,False,False,False
NK-019564,True,True,True,False,3,multi-list,multi,Organization,Counter-terrorism,Russia,2018,False,False,False,False,False,False
NK-019565,True,True,True,False,3,multi-list,multi,Person,Narcotics/TCO/Trafficking,China,2024,False,False,False,False,False,False
NK-019566,True,True,True,False,3,multi-list,multi,Person,Other regional,Russia,2020,False,False,False,False,False,False
NK-019567,True,True,True,False,3,multi-list,multi,Person,Counter-terrorism,Ukraine,2025,False,False,False,True,False,True
NK-019568,True,True,True,False,3,multi-list,multi,Person,Counter-terrorism,Other,2025,False,False,False,True,False,True
NK-019569,True,True,True,False,3,multi-list,multi,Person,Counter-terrorism,Russia,2021,False,False,False,True,False,True
NK-019570,True,True,True,False,3,multi-list,multi,Organization,Counter-terrorism,Iran,2019,False,False,False,True,False,True
NK-019571,True,True,True,False,3,multi-list,multi,Person,Iran/DPRK proliferation,Sudan,2018,False,False,False,False,False,False
NK-019572,True,True,True,False,3,multi-list,multi,Person,Other regional,Afghanistan,2024,False,False,False,True,False,True
NK-019573,True,True,True,False,3,multi-list,multi,Person,Russia/Ukraine,Mali,2020,False,False,False,False,False,False
NK-019574,True,True,True,False,3,multi-list,multi,Person,Human rights/Corruption,Venezuela,2020,False,False,False,False,False,False
NK-019575,True,True,True,False,3,multi-list,multi,Organization,Russia/Ukraine,Russia,2025,False,False,False,False,False,False
NK-019576,True,True,True,False,3,multi-list,multi,Person,Counter-terrorism,Lebanon,2020,False,False,False,False,False,False
NK-019577,True,True,True,False,3,multi-list,multi,Person,Russia/Ukraine,Mali,2024,False,False,False,False,False,False
NK-019578,True,True,True,False,3,multi-list,multi,Person,Russia/Ukraine,Iran,2023,False,False,True,False,False,True
NK-019579,True,True,True,False,3,multi-list,multi,Person,Iran/DPRK proliferation,Afghanistan,2024,True,False,False,True,False,True
NK-019580,True,True,True,False,3,multi-list,multi,Person,Narcotics/TCO/Trafficking,Russia,2022,False,False,False,False,False,False
NK-019581,True,True,True,False,3,multi-list,multi,Person,Iran/DPRK proliferation,Russia,2018,False,False,False,True,False,True
NK-019582,True,True,True,False,3,multi-list,multi,Person,Narcotics/TCO/Trafficking,Russia,2026,False,False,False,True,False,True
NK-019583,True,True,True,False,3,multi-list,multi,Person,Narcotics/TCO/Trafficking,Nicaragua,2025,False,False,False,False,False,False
NK-019584,True,True,True,False,3,multi-list,multi,Vessel,Russia/Ukraine,Russia,2025,False,False,False,False,False,False
NK-019585,True,True,True,False,3,multi-list,multi,Person,Counter-terrorism,Lebanon,2023,False,False,False,False,False,False
NK-019586,True,True,True,False,3,multi-list,multi,Person,Human rights/Corruption,Russia,2025,False,False,False,False,False,False
NK-019587,True,True,True,False,3,multi-list,multi,Person,Counter-terrorism,Other,2020,False,False,False,False,False,False
NK-019588,True,True,True,False,3,multi-list,multi,Person,Narcotics/TCO/Trafficking,Iraq,2026,False,False,False,True,False,True
NK-019589,True,True,True,False,3,multi-list,multi,Person,Russia/Ukraine,Russia,2018,False,False,False,True,False,True
NK-019590,True,True,True,False,3,multi-list,multi,CryptoWallet,Narcotics/TCO/Trafficking,Iran,2021,False,False,False,False,False,False
NK-019591,True,True,True,False,3,multi-list,multi,Organization,Counter-terrorism,Russia,2020,False,False,False,False,False,False
NK-019592,True,True,True,False,3,multi-list,multi,Organization,Russia/Ukraine,Other,2025,False,False,False,False,False,False
NK-019593,True,True,True,False,3,multi-list,multi,Person,Counter-terrorism,Russia,2020,False,False,False,False,False,False
NK-019594,True,True,True,False,3,multi-list,multi,Person,Counter-terrorism,Russia,2018,False,False,True,False,False,True
NK-019595,True,True,True,False,3,multi-list,multi,Person,Russia/Ukraine,Lebanon,2023,False,False,False,False,False,False
NK-019596,True,True,True,False,3,multi-list,multi,Person,Other regional,Russia,2018,False,False,False,False,False,False
NK-019597,True,True,True,False,3,multi-list,multi,Person,Cyber,China,2024,False,False,False,False,False,False
NK-019598,True,True,True,False,3,multi-list,multi,Person,Narcotics/TCO/Trafficking,Russia,2023,False,False,False,True,False,True
NK-019599,True,True,True,False,3,multi-list,multi,Person,Narcotics/TCO/Trafficking,Other,2019,False,False,False,False,False,False
NK-019600,True,True,True,False,3,multi-list,multi,Person,Narcotics/TCO/Trafficking,Lebanon,2026,True,False,False,False,False,True
NK-019601,True,True,True,False,3,multi-list,multi,Person,Russia/Ukraine,Russia,2023,False,False,False,False,False,False
NK-019602,True,True,True,False,3,multi-list,multi,Person,Narcotics/TCO/Trafficking,North Korea,2025,False,False,False,False,False,False
NK-019603,True,True,True,False,3,multi-list,multi,Organization,Counter-terrorism,China,2022,False,False,False,False,False,False
NK-019604,True,True,True,False,3,multi-list,multi,Person,Other regional,Russia,2021,False,False,False,False,False,False
NK-019605,True,True,True,False,3,multi-list,multi,Person,Counter-terrorism,Myanmar,2022,False,False,False,False,False,False
NK-019606,True,True,True,False,3,multi-list,multi,Person,Narcotics/TCO/Trafficking,Russia,2022,False,False,False,False,False,False
NK-019607,True,True,True,False,3,multi-list,multi,Person,Counter-terrorism,Ukraine,2025,False,False,False,False,False,False
NK-019608,True,True,True,False,3,multi-list,multi,Person,Russia/Ukraine,Russia,2022,False,True,False,False,False,True
NK-019609,True,True,True,False,3,multi-list,multi,Person,Cyber,Myanmar,2022,False,False,False,False,False,False
NK-019610,True,True,True,False,3,multi-list,multi,Organization,Counter-terrorism,Other,2019,False,False,False,False,False,False
NK-019611,True,True,True,False,3,multi-list,multi,Person,Russia/Ukraine,Syria,2023,True,False,False,False,False,True
NK-019612,True,True,True,False,3,multi-list,multi,Person,Cyber,Russia,2019,False,False,False,False,False,False
NK-019613,True,True,True,False,3,multi-list,multi,Person,Narcotics/TCO/Trafficking,Iraq,2026,False,False,False,False,False,False
NK-019614,True,True,True,False,3,multi-list,multi,Person,Counter-terrorism,Mali,2024,False,False,False,False,False,False
NK-019615,True,True,True,False,3,multi-list,multi,Person,Other regional,Russia,2023,False,False,False,False,False,False
NK-019616,True,True,True,False,3,multi-list,multi,Person,Counter-terrorism,Russia,2024,False,False,False,False,False,False
NK-019617,True,True,True,False,3,multi-list,multi,Organization,Other regional,Russia,2018,False,False,False,False,False,False
NK-019618,True,True,True,False,3,multi-list,multi,Person,Iran/DPRK proliferation,Other,2023,False,False,False,False,False,False
NK-019619,True,True,True,False,3,multi-list,multi,Person,Counter-terrorism,UAE,2021,False,False,False,False,False,False
NK-019620,True,True,True,False,3,multi-list,multi,Person,Iran/DPRK proliferation,Libya,2019,True,False,False,False,False,True
NK-019621,True,True,True,False,3,multi-list,multi,Person,Other regional,Other,2021,False,False,False,False,False,False
NK-019622,True,True,True,False,3,multi-list,multi,Person,Russia/Ukraine,Russia,2026,False,False,False,False,False,False
NK-019623,True,True,True,False,3,multi-list,multi,Person,Russia/Ukraine,Russia,2021,False,False,False,False,False,False
NK-019624,True,True,True,False,3,multi-list,multi,Person,Other regional,Syria,2024,False,False,False,False,False,False
NK-019625,True,True,True,False,3,multi-list,multi,Person,Other regional,Other,2022,False,False,False,False,False,False
NK-019626,True,True,True,False,3,multi-list,multi,Person,Iran/DPRK proliferation,Russia,2024,False,False,False,True,False,True
NK-019627,True,True,True,False,3,multi-list,multi,Person,Narcotics/TCO/Trafficking,UAE,2026,False,False,False,True,False,True
NK-019628,True,True,True,False,3,multi-list,multi,Person,Russia/Ukraine,Syria,2023,False,True,False,False,False,True
NK-019629,True,True,True,False,3,multi-list,multi,Person,Cyber,Iran,2025,False,False,False,False,False,False
NK-019630,True,True,True,False,3,multi-list,multi,Person,Narcotics/TCO/Trafficking,Russia,2020,False,False,False,True,False,True
NK-019631,True,True,True,False,3,multi-list,multi,Person,Narcotics/TCO/Trafficking,Iran,2024,False,False,False,False,False,False
NK-019632,True,True,True,False,3,multi-list,multi,Organization,Iran/DPRK proliferation,Ukraine,2023,False,False,False,False,False,False
NK-019633,True,True,True,False,3,multi-list,multi,Organization,Human rights/Corruption,Venezuela,2021,False,False,False,False,False,False
NK-019634,True,True,True,False,3,multi-list,multi,Person,Narcotics/TCO/Trafficking,Myanmar,2023,False,False,False,False,False,False
NK-019635,True,True,True,False,3,multi-list,multi,Person,Narcotics/TCO/Trafficking,Ukraine,2023,False,False,False,False,False,False
NK-019636,True,True,True,False,3,multi-list,multi,Organization,Russia/Ukraine,Russia,2023,False,False,False,False,False,False
NK-019637,True,True,True,False,3,multi-list,multi,Person,Human rights/Corruption,Libya,2021,True,False,False,True,False,True
NK-019638,True,True,True,False,3,multi-list,multi,Person,Russia/Ukraine,Ukraine,2022,False,False,False,False,False,False
NK-019639,True,True,True,False,3,multi-list,multi,Person,Narcotics/TCO/Trafficking,Lebanon,2022,False,False,False,True,False,True
NK-019640,True,True,True,False,3,multi-list,multi,Person,Counter-terrorism,China,2024,False,False,False,False,False,False
NK-019641,True,True,True,False,3,multi-list,multi,Person,Russia/Ukraine,Iran,2022,False,False,False,True,False,True
NK-019642,True,True,True,False,3,multi-list,multi,Person,Counter-terrorism,China,2018,False,False,False,False,False,False
NK-019643,True,True,True,False,3,multi-list,multi,Person,Russia/Ukraine,Myanmar,2026,False,False,False,True,False,True
NK-019644,True,True,True,False,3,multi-list,multi,Organization,Other regional,Mali,2024,False,False,False,False,False,False
NK-019645,True,True,True,False,3,multi-list,multi,Person,Counter-terrorism,Iran,2022,False,False,False,True,False,True
NK-019646,True,True,True,False,3,multi-list,multi,Person,Iran/DPRK proliferation,Russia,2020,False,False,False,False,False,False
NK-019647,True,True,True,False,3,multi-list,multi,Person,Counter-terrorism,Ukraine,2021,False,False,False,False,False,False
NK-019648,True,True,True,False,3,multi-list,multi,Person,Counter-terrorism,Sudan,2023,False,False,False,False,False,False
NK-019649,True,True,True,False,3,multi-list,multi,Person,Counter-terrorism,Russia,2018,False,False,False,True,False,True
NK-019650,True,True,True,False,3,multi-list,multi,Person,Counter-terrorism,Russia,2019,False,False,False,False,False,False
NK-019651,True,True,True,False,3,multi-list,multi,Organization,Other regional,Nicaragua,2023,False,False,False,False,False,False
NK-019652,True,True,True,False,3,multi-list,multi,Person,Narcotics/TCO/Trafficking,Russia,2023,False,False,False,False,False,False
NK-019653,True,True,True,False,3,multi-list,multi,Person,Iran/DPRK proliferation,Other,2025,False,False,False,True,False,True
NK-019654,True,True,True,False,3,multi-list,multi,Organization,Human rights/Corruption,Iran,2021,False,False,False,False,False,False
NK-019655,True,True,True,False,3,multi-list,multi,Organization,Narcotics/TCO/Trafficking,Russia,2024,False,False,False,True,False,True
